angDist,_RAJ2000,_DEJ2000,recno,ASAS,Per,Vmax,Vamp,Class,GCVS,LC,_RA,_DE,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff,B_Teff,logg,b_logg,B_logg,[Fe/H],b_[Fe/H],B_[Fe/H],Dist,b_Dist,B_Dist,A0,b_A0,B_A0,AG,b_AG,B_AG,E(BP-RP),b_E(BP-RP),B_E(BP-RP),Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000
0.927051,289.249395,-1.72948,30400,191700-0143.8,107.555618,12.33,0.36,MISC,,LC,289.2494,-1.7295,Gaia DR3 4262749376243113856,289.24963363130,-1.72938294035,0.003,0.001,53,1636148068921376768,4262749376243113856,322126758,2.6551,2.1061,,,,,,,,,0.8541,,,,,,,,,,54,0,54,0,5.5181,1.2519e+02,2.631,2.2932e+00,3,0,,,,,,,,,7,6,17.553303,8,2.571e-01,7.152e+01,0,62,,0,53,183.43022,2.79528e+00,6.56213e+01,20.028690,0.016773,0,,,,,,0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,289.24963363130,-1.72938294035,2.655135,2.106060,0.8541
0.578072,289.24977,-20.58192,30401,191700-2034.9,57.692307,10.05,0.34,MISC,,LC,289.2498,-20.5819,Gaia DR3 4082861405546708352,289.24993498801,-20.58196390442,0.000,0.000,63,1636148068921376768,4082861405546708352,44555089,0.0423,0.0382,0.7217,0.0476,15.1536,3.675,0.545,0.049,3.634,0.041,0.1371,-0.0641,-0.1197,-0.1963,-0.3672,-0.1492,-0.1498,-0.0872,0.0139,0.1211,186,186,183,3,8.0413,1.6756e+03,0.319,6.9190e+01,31,0,1.232,,,,,,,,21,17,0.069400,22,1.442e-01,8.534e+01,2,0,1.453,0,173,7648175.02100,3.02029e+04,2.53227e+02,8.478473,0.005097,20,9.90371e+05,2.26910e+04,4.36460e+01,10.349048,0.025032,21,1.05669e+07,1.42121e+05,7.43518e+01,7.188025,0.015084,1.511,0,0,0,0,0,3.161022,1.870575,1.290447,-66.66,0.57,1,9,0,9,2.8333e+02,3.7824e+00,0.000000,778.713,3.32,3600.0,3.5,0.00,440,11.7377,0.5991,9,6.654052,0.023455,9,,VARIABLE,0.000000,0.000000,0.999901,3673.8,3659.3,3716.4,0.7608,0.7385,0.8254,0.5604,0.5600,0.5615,1283.5865,1172.1824,1318.5468,2.0545,1.9757,2.2985,1.2963,1.2457,1.4611,0.7963,0.7684,0.8764,MARCS,289.24993239973,-20.58198005588,0.784679,0.661006,0.1383
0.816682,289.269495,-9.38102,30408,191705-0922.9,225.409836,12.54,1.56,MIRA,CT Aql,LC,289.2695,-9.381,Gaia DR3 4200942838345072384,289.26953866696,-9.38079727258,0.000,0.000,91,1636148068921376768,4200942838345072384,1099970014,0.0561,0.0486,-0.0049,0.0655,-0.0754,9.313,-3.450,0.066,-8.651,0.052,-0.0052,0.0628,-0.1341,-0.1879,-0.3884,-0.0741,-0.1155,-0.2371,-0.0279,0.1221,216,168,215,1,0.8141,4.8528e+03,0.481,2.0290e+02,31,0,1.148,,,,,,,,25,16,0.093720,25,2.318e-01,1.772e+02,2,0,1.038,0,204,140377.03281,6.28619e+03,2.23310e+01,12.819127,0.048698,18,5.71538e+03,1.99778e+03,2.86087e+00,15.945930,0.379524,21,3.12365e+05,4.08590e+04,7.64495e+00,11.011240,0.142070,2.266,0,0,0,0,0,4.934690,3.126802,1.807887,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.000000,0.000000,0.999996,3521.7,3481.0,3527.5,0.4031,0.3440,0.4100,0.6872,0.6550,0.7049,3911.0684,3865.7290,4241.6831,6.9592,6.5557,7.0209,3.8607,3.6041,3.8946,2.6812,2.5639,2.7016,MARCS,289.26955420782,-9.38075882459,1.063420,0.839488,0.1342
0.896429,289.273275,-17.00143,30409,191706-1700.1,70.754715,10.29,0.2,MISC,,LC,289.2733,-17.0014,Gaia DR3 4087775466611402368,289.27330312349,-17.00118244870,0.000,0.000,101,1636148068921376768,4087775466611402368,39869541,0.0379,0.0314,0.8733,0.0396,22.0651,5.962,-0.807,0.046,-5.907,0.035,-0.0768,0.0203,-0.1345,-0.1821,-0.2900,-0.1776,-0.2215,-0.0193,0.0461,-0.0808,176,176,174,2,-1.3833,8.4651e+02,0.238,2.8591e+01,31,0,1.215,,,,,,,,20,14,0.064768,21,4.579e-02,2.681e+00,6,0,0.924,0,174,7276352.44571,3.04163e+04,2.39226e+02,8.532582,0.005309,20,8.03536e+05,1.58059e+04,5.08379e+01,10.576029,0.021538,20,1.05333e+07,1.07969e+05,9.75588e+01,7.191482,0.011753,1.558,0,8,0,8,0,3.384547,2.043447,1.341101,10.74,0.17,1,12,2,11,3.1023e+02,-2.3204e+00,0.000347,933.168,1.07,3500.0,1.5,0.50,111,17.1790,0.6652,10,6.703468,0.026803,10,,VARIABLE,0.000000,0.000000,0.999987,,,,,,,,,,,,,,,,,,,,,,,289.27330687608,-17.00115619636,0.747486,0.572285,-0.0605
0.677343,289.316667,-20.01,30422,191716-2000.6,58.352428,12.76,0.35,MISC,,,289.3167,-20.01,Gaia DR3 4083033376027464448,289.31647520998,-20.01005407729,0.003,0.002,107,1636148068921376768,4083033376027464448,551689800,2.5903,1.7763,,,,,,,,,-0.2697,,,,,,,,,,60,0,60,0,0.7717,6.2767e+01,2.306,5.8800e-01,3,0,,,,,,,,,7,6,8.811182,9,1.976e-01,7.216e+01,0,33,,0,62,93.00716,1.89675e+00,4.90350e+01,20.766075,0.022313,2,8.84616e+01,1.08463e+01,8.15590e+00,20.471655,0.133152,2,4.98318e+02,2.03556e+01,2.44806e+01,18.004129,0.044512,6.309,0,0,0,0,0,2.467525,-0.294420,2.761946,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000263,0.000211,0.996704,,,,,,,,,,,,,,,,,,,,,,,289.31647520998,-20.01005407729,2.590348,1.776251,-0.2697
0.853829,289.35132,-0.47998,30427,191724-0028.8,38.124077,11.68,0.18,MISC,,LC,289.3513,-0.48,Gaia DR3 4263177876552800128,289.35109216784,-0.47991406062,0.000,0.000,89,1636148068921376768,4263177876552800128,1297423319,0.0201,0.0171,0.3323,0.0229,14.5331,2.413,-1.942,0.025,-1.432,0.019,0.0037,-0.2088,-0.1243,0.0141,-0.3339,0.0319,-0.0216,-0.0332,0.0176,-0.0458,220,220,218,2,0.3172,6.2478e+02,0.147,2.0181e+01,31,0,1.292,,,,,,,,25,16,0.034586,27,7.553e-02,8.164e+01,2,0,1.014,0,227,975052.44407,2.53117e+03,3.85217e+02,10.714797,0.003942,26,2.07195e+05,2.56601e+03,8.07462e+01,12.047591,0.013733,25,1.16137e+06,6.86261e+03,1.69232e+02,9.585467,0.007446,1.404,0,0,0,0,0,2.462124,1.332794,1.129330,-39.01,0.38,1,4,3,4,3.6837e+01,-8.5446e-01,0.387818,962.354,1.23,3600.0,1.0,-0.75,111,,,,,,,,VARIABLE,0.000000,0.000000,0.999893,4852.4,4845.4,4862.5,0.8772,0.8730,0.8815,-1.4462,-1.4749,-1.4194,5684.8066,5666.7905,5707.8442,3.3589,3.3518,3.3683,2.4059,2.4002,2.4135,1.3268,1.3236,1.3313,PHOENIX,289.35110079966,-0.47990769745,0.401176,0.305226,-0.0478
0.771906,289.355595,-58.26355,30430,191725-5815.8,33.26284,9.63,0.2,MISC,,LC,289.3556,-58.2635,Gaia DR3 6638805686155902208,289.35592800128,-58.26367366593,0.000,0.000,104,1636148068921376768,6638805686155902208,909310346,0.0226,0.0200,0.8698,0.0301,28.8528,4.444,2.000,0.025,3.969,0.020,-0.0657,0.1727,-0.0519,0.0314,-0.3272,0.1595,0.0147,-0.4230,0.0400,-0.0119,306,306,303,3,4.2927,1.2312e+03,0.199,3.0991e+01,31,1,1.253,,,,,,,,35,19,0.036933,37,5.237e-03,6.932e+01,0,0,1.180,0,307,9699330.44422,1.75806e+04,5.51707e+02,8.220512,0.003386,34,1.58182e+06,1.53052e+04,1.03352e+02,9.840652,0.010869,34,1.28446e+07,5.84650e+04,2.19697e+02,6.976093,0.006221,1.487,0,0,0,0,0,2.864560,1.620140,1.244420,-24.29,0.31,1,16,0,14,4.2115e+02,8.2469e+00,0.000000,985.854,3.20,3700.0,1.0,0.00,440,9.9307,0.4020,14,6.464396,0.009351,16,,VARIABLE,0.000000,0.000000,0.999389,,,,,,,,,,,,,,,,,,,,,,,289.35591110119,-58.26369130448,0.406273,0.314787,-0.0239
0.994332,289.36155,-50.45392,30432,191727-5027.2,37.634949,10.76,0.1,MISC,,LC,289.3615,-50.4539,Gaia DR3 6657388360379442688,289.36166131306,-50.45418695573,0.000,0.000,126,1636148068921376768,6657388360379442688,1239643341,0.0158,0.0141,0.3602,0.0202,17.7931,9.117,-3.050,0.019,-8.592,0.015,-0.3592,0.3192,-0.1933,0.1693,-0.4514,0.2799,0.0409,-0.3196,-0.0079,-0.3962,300,300,295,5,2.4126,9.1947e+02,0.120,2.0732e+01,31,1,1.315,,,,,,,,34,17,0.029183,36,2.719e-02,1.589e+02,0,0,1.101,0,295,2265928.32791,4.16169e+03,5.44473e+02,9.799252,0.003401,31,5.54876e+05,4.61587e+03,1.20210e+02,10.978053,0.009453,31,2.55471e+06,1.03419e+04,2.47026e+02,8.729542,0.005797,1.372,0,21,0,0,0,2.248511,1.178802,1.069710,-26.28,0.27,1,15,5,12,1.7060e+02,4.9832e+00,0.000000,904.925,2.46,3700.0,0.5,0.00,440,10.5867,0.4994,6,8.249719,0.007987,6,,NOT_AVAILABLE,0.000000,0.000000,0.999806,5170.6,5099.1,5226.3,1.0395,1.0175,1.0606,-0.5715,-0.6519,-0.5601,3910.5381,3855.9409,3979.5085,3.0634,2.9903,3.1134,2.2469,2.1875,2.2870,1.2230,1.1871,1.2461,PHOENIX,289.36168260064,-50.45414876798,0.305705,0.232829,-0.4186
0.507400,289.4511,-12.10421,30452,191748-1206.3,45.761238,13.21,0.46,MISC,,LC,289.4511,-12.1042,Gaia DR3 4198103933677066880,289.45118785677,-12.10432174059,0.000,0.000,58,1636148068921376768,4198103933677066880,707085624,0.0130,0.0118,0.1319,0.0148,8.9007,7.829,-2.398,0.017,-7.452,0.014,0.1900,-0.1370,-0.1400,-0.0768,-0.3908,-0.1067,-0.1595,0.1009,0.0445,0.1930,196,196,196,0,0.1677,2.6029e+02,0.044,1.6957e+00,31,1,1.369,,,,,,,,22,16,0.023947,22,2.431e-01,7.743e+01,0,0,1.007,0,194,183822.28563,1.56535e+03,1.17432e+02,12.526371,0.009648,20,5.81133e+04,2.12895e+03,2.72967e+01,13.427854,0.039873,20,1.80532e+05,4.18814e+03,4.31055e+01,11.606510,0.025470,1.298,0,1,0,0,0,1.821343,0.901483,0.919861,-4.75,2.27,1,7,2,6,2.1327e+01,4.6958e+00,0.000001,908.664,11.83,5250.0,0.5,0.00,111,,,,11.137368,0.073522,5,,NOT_AVAILABLE,0.000000,0.000000,0.999934,4290.6,4284.4,4299.0,1.7069,1.6973,1.7208,0.0499,0.0496,0.0501,4723.7725,4655.3877,4772.9121,0.9642,0.9522,0.9790,0.7043,0.6954,0.7154,0.3669,0.3622,0.3728,MARCS,289.45119875808,-12.10428862007,0.268319,0.219274,0.1995
0.911322,289.451505,-14.09342,30453,191748-1405.6,54.866245,12.05,0.14,MISC,,LC,289.4515,-14.0934,Gaia DR3 4185558501697775872,289.45173280337,-14.09354355173,0.000,0.000,66,1636148068921376768,4185558501697775872,1552702770,0.0225,0.0205,0.2975,0.0262,11.3642,5.970,-2.087,0.028,-5.593,0.024,0.1037,-0.0108,-0.1667,-0.0688,-0.3715,0.0297,-0.1156,-0.2233,0.0699,0.1934,250,250,250,0,3.6487,1.4443e+03,0.199,4.1595e+01,31,1,1.252,,,,,,,,28,17,0.040210,28,1.414e-01,8.076e+01,6,0,1.168,0,249,1052731.14726,2.82389e+03,3.72794e+02,10.631573,0.004009,27,1.66735e+05,2.32994e+03,7.15623e+01,12.283472,0.015426,27,1.36862e+06,9.39179e+03,1.45725e+02,9.407186,0.008354,1.458,0,0,0,0,0,2.876287,1.651899,1.224387,95.75,0.31,1,8,2,6,8.9866e+01,2.0618e+00,0.000191,760.313,1.87,3700.0,1.5,0.00,440,9.9296,1.7984,6,8.857656,0.022243,6,1.080280e+02,VARIABLE,0.000000,0.000000,0.999661,3483.0,3472.5,3518.0,0.0979,0.0780,0.1578,-0.5199,-0.5202,-0.5193,3187.9529,2830.0347,3322.7578,0.6739,0.5426,1.0491,0.4232,0.3400,0.6636,0.2683,0.2178,0.4091,MARCS,289.45174236458,-14.09351869322,0.448125,0.381601,0.1922
0.408895,289.4613,-10.42839,30457,191751-1025.7,33.113522,12.47,0.27,MISC,,LC,289.4613,-10.4284,Gaia DR3 4200054467305030912,289.46120472143,-10.42845418931,0.000,0.000,60,1636148068921376768,4200054467305030912,1357743887,0.0347,0.0305,0.2829,0.0398,7.1036,6.345,-4.428,0.040,-4.545,0.034,0.2130,-0.3028,-0.1242,-0.2208,-0.4009,-0.0863,-0.3080,-0.2152,0.1346,0.1030,187,187,187,0,1.2602,1.4755e+03,0.252,5.2499e+01,31,0,1.219,,,,,,,,21,14,0.057278,23,2.425e-02,9.189e+01,5,0,1.065,1,184,1132321.11592,2.38052e+03,4.75661e+02,10.552443,0.003578,20,1.30055e+05,1.24764e+03,1.04241e+02,12.553221,0.010783,20,1.61463e+06,7.77966e+03,2.07545e+02,9.227712,0.006454,1.541,0,20,0,0,0,3.325509,2.000778,1.324731,0.88,0.41,1,6,3,6,7.3117e+01,2.1647e+00,0.000158,731.574,1.90,3800.0,4.0,0.00,440,,,,8.732392,0.004191,2,,NOT_AVAILABLE,0.000000,0.000000,0.999983,,,,,,,,,,,,,,,,,,,,,,,289.46122473072,-10.42843399059,0.650310,0.549312,0.1172
0.689575,289.474965,-13.6499,30459,191754-1339.0,45.835518,13.11,0.54,MISC,,LC,289.475,-13.6499,Gaia DR3 4185657187172538496,289.47494943414,-13.65009095036,0.000,0.000,75,1636148068921376768,4185657187172538496,427743336,0.0446,0.0417,0.2607,0.0533,4.8952,3.144,2.116,0.059,2.326,0.046,0.0401,0.1278,0.1245,-0.2459,-0.4985,-0.2571,-0.0659,0.0654,-0.0463,0.1464,207,207,207,0,0.7485,2.9847e+03,0.367,1.2919e+02,31,0,1.198,,,,,,,,24,15,0.083844,24,2.883e-02,1.633e+02,11,0,1.036,0,205,661334.39365,2.01383e+03,3.28396e+02,11.136314,0.004304,23,6.11493e+04,1.23049e+03,4.96951e+01,13.372564,0.022025,23,9.78007e+05,7.05652e+03,1.38596e+02,9.772041,0.008698,1.571,0,12,0,1,0,3.600523,2.236250,1.364273,-22.72,0.57,1,10,7,7,7.6853e+01,3.2655e+00,0.000000,595.076,4.23,3500.0,1.5,-0.25,111,,,,9.258716,0.042717,3,,VARIABLE,0.000000,0.000000,0.999995,,,,,,,,,,,,,,,,,,,,,,,289.47493975493,-13.65010128691,0.939530,0.737664,0.1726
0.977054,289.48137,-18.05802,30460,191756-1803.5,45.917599,12.14,0.19,MISC,,LC,289.4814,-18.058,Gaia DR3 4084547918946379264,289.48164314752,-18.05809886467,0.000,0.000,63,1636148068921376768,4084547918946379264,899104324,0.0297,0.0262,0.4117,0.0331,12.4324,1.189,-1.100,0.035,-0.451,0.031,0.1719,0.0041,-0.1972,-0.1763,-0.2782,-0.1044,-0.1662,-0.1950,-0.0415,0.3268,230,230,229,1,3.0605,1.9090e+03,0.257,6.7634e+01,31,0,1.227,,,,,,,,26,16,0.054611,28,1.959e-01,8.016e+01,2,0,1.146,0,228,1308793.60550,4.11374e+03,3.18152e+02,10.395189,0.004386,24,1.64430e+05,2.67420e+03,6.14874e+01,12.298592,0.017877,25,1.82872e+06,1.34632e+04,1.35831e+02,9.092525,0.008842,1.523,0,0,0,0,0,3.206066,1.903402,1.302664,12.17,0.58,1,7,3,7,9.9038e+01,2.3200e+00,0.000000,800.888,3.51,3500.0,1.5,0.50,111,,,,8.577403,0.027159,4,,VARIABLE,0.000000,0.000000,0.999938,,,,,,,,,,,,,,,,,,,,,,,289.48164828766,-18.05809685928,0.574179,0.505575,0.3347
0.598512,289.49475,-22.07506,30466,191759-2204.5,153.048874,12.33,1.49,MIRA,V2133 Sgr,LC,289.4947,-22.0751,Gaia DR3 4081010858755772032,289.49492927799,-22.07505374363,0.000,0.000,73,1636148068921376768,4081010858755772032,562458730,0.0273,0.0236,0.1067,0.0301,3.5508,6.441,-4.518,0.031,-4.591,0.025,0.0975,-0.0432,-0.1506,-0.2094,-0.2239,-0.1428,-0.2406,-0.2636,-0.0359,0.1384,199,199,199,0,7.5817,1.2897e+03,0.211,4.3208e+01,31,1,1.250,,,,,,,,23,17,0.044746,23,1.524e-01,8.602e+01,0,0,1.407,0,198,227115.39488,4.45027e+03,5.10341e+01,12.296750,0.021452,22,3.83735e+04,3.35675e+03,1.14317e+01,13.878465,0.095017,22,3.27969e+05,1.90742e+04,1.71944e+01,10.958312,0.063258,1.613,0,0,0,0,0,2.920153,1.581715,1.338438,135.84,1.96,1,9,5,8,3.6200e+01,1.0714e+01,0.000000,800.962,13.27,3800.0,2.5,1.00,111,,,,10.568666,0.156087,4,3.805007e+01,VARIABLE,0.000000,0.000000,0.999488,,,,,,,,,,,,,,,,,,,,,,,289.49495094511,-22.07503333703,0.500909,0.411175,0.1546
0.773753,289.52808,-33.92139,30473,191807-3355.3,57.375938,11.02,0.28,MISC,,LC,289.5281,-33.9214,Gaia DR3 6744019083391939968,289.52822798614,-33.92156639676,0.000,0.000,61,1636148068921376768,6744019083391939968,198006382,0.0281,0.0265,0.4026,0.0317,12.6961,10.124,-0.350,0.034,-10.118,0.030,0.0957,-0.0701,-0.0544,-0.1915,-0.2877,-0.1728,-0.2577,-0.0876,-0.0051,0.1468,205,205,205,0,4.8696,1.8677e+03,0.235,5.9391e+01,31,0,1.236,,,,,,,,23,16,0.049012,23,6.765e-02,9.014e+01,0,0,1.251,0,201,2721226.32431,1.41683e+04,1.92064e+02,9.600455,0.006289,21,3.71750e+05,1.16243e+04,3.19804e+01,11.412916,0.034065,21,3.84444e+06,4.86552e+04,7.90140e+01,8.285811,0.014251,1.549,0,0,0,0,0,3.127105,1.812461,1.314644,-31.19,0.74,1,5,3,5,1.2824e+02,6.0124e+00,0.000000,973.250,3.19,3700.0,1.5,0.00,440,,,,,,,,VARIABLE,0.000000,0.000000,0.999781,,,,,,,,,,,,,,,,,,,,,,,289.52822986193,-33.92152143007,0.542518,0.490832,0.1632
0.527102,289.538205,-27.04133,30474,191809-2702.5,50.753925,11.59,0.27,MISC,,LC,289.5382,-27.0413,Gaia DR3 6768928661059163648,289.53806603599,-27.04125177954,0.000,0.000,54,1636148068921376768,6768928661059163648,1665553200,0.0271,0.0252,0.4643,0.0293,15.8712,8.938,5.006,0.033,-7.404,0.032,0.2434,0.0043,-0.1054,-0.1591,-0.1824,-0.1393,-0.2248,-0.1784,0.0217,0.4135,193,193,192,1,-1.4671,1.1798e+03,0.217,4.3640e+01,31,0,1.221,,,,,,,,22,16,0.054011,27,2.234e-02,1.112e+02,4,0,0.923,0,210,1862471.50158,6.17900e+03,3.01419e+02,10.012143,0.004535,24,2.19626e+05,3.32079e+03,6.61368e+01,11.984331,0.016652,23,2.68306e+06,1.85237e+04,1.44845e+02,8.676319,0.008395,1.559,0,0,0,0,0,3.308012,1.972188,1.335824,-46.71,0.28,1,10,5,7,1.4560e+02,3.6233e+00,0.000000,914.504,1.71,3700.0,1.5,0.00,440,,,,8.183715,0.029215,3,,VARIABLE,0.000000,0.000000,0.999979,,,,,,,,,,,,,,,,,,,,,,,289.53804105545,-27.04121887164,0.535667,0.512666,0.4211
0.718730,289.546935,-26.23897,30476,191811-2614.3,84.615387,12.55,0.86,MISC,,LC,289.5469,-26.239,Gaia DR3 6769040158410816768,289.54692274829,-26.23877065556,0.000,0.000,121,1636148068921376768,6769040158410816768,1276156117,0.1038,0.0870,0.3704,0.1141,3.2470,5.768,-2.573,0.125,-5.162,0.095,-0.3260,0.3228,0.1590,-0.2790,-0.5152,-0.2724,0.1170,0.1130,-0.1638,-0.1077,160,160,159,1,7.3296,6.6426e+03,0.694,3.3351e+02,31,0,1.160,,,,,,,,18,13,0.179058,20,5.583e-02,1.557e+02,13,0,1.443,0,159,2261709.73866,1.87352e+04,1.20720e+02,9.801274,0.009406,17,1.06651e+05,5.01663e+03,2.12596e+01,12.768625,0.051147,17,3.73261e+06,9.66476e+04,3.86209e+01,8.317863,0.028366,1.698,0,0,0,0,0,4.450763,2.967351,1.483412,46.69,0.62,1,3,1,3,7.7700e+01,-1.4379e+00,0.626125,589.619,1.65,3500.0,5.0,0.00,440,,,,,,,,VARIABLE,0.000000,0.000000,0.999998,3381.1,3335.3,3420.0,0.1111,0.0457,0.1677,0.6218,0.6205,0.6242,3914.2732,3565.7937,4431.3384,2.1776,1.5999,2.6048,1.2201,0.8906,1.4695,0.9319,0.6986,1.0950,MARCS,289.54693549992,-26.23874771346,1.979008,1.516811,-0.0796
0.550001,289.555665,-12.24178,30478,191813-1214.5,53.372398,10.73,0.18,MISC,,LC,289.5557,-12.2418,Gaia DR3 4186085824908682240,289.55566721559,-12.24193276265,0.000,0.000,69,1636148068921376768,4186085824908682240,1116026544,0.0236,0.0213,0.5032,0.0269,18.7173,2.246,2.026,0.029,-0.971,0.024,0.0962,-0.0474,-0.0331,-0.1977,-0.3532,-0.1130,-0.1106,-0.1955,0.0240,0.1245,256,256,256,0,2.3403,1.5019e+03,0.205,4.1387e+01,31,0,1.252,,,,,,,,29,17,0.040409,31,1.966e-02,1.335e+02,4,0,1.105,0,252,3342043.09010,1.11830e+04,2.98850e+02,9.377337,0.004560,28,5.24872e+05,9.77002e+03,5.37228e+01,11.038408,0.020402,28,4.38501e+06,4.09134e+04,1.07178e+02,8.142969,0.010812,1.469,0,0,0,0,0,2.895439,1.661072,1.234367,-49.09,0.40,1,6,5,6,1.5100e+02,2.2536e-01,0.000000,801.139,2.05,3500.0,1.0,-0.50,111,,,,,,,,VARIABLE,0.000000,0.000000,0.999726,,,,,,,,,,,,,,,,,,,,,,,289.55565800358,-12.24192844695,0.457851,0.384218,0.1398
0.756356,289.559775,-16.68967,30480,191814-1641.4,1.17852,8.32,0.26,EC,,LC,289.5598,-16.6897,Gaia DR3 4183862715472995840,289.55998084568,-16.68974255242,0.000,0.000,57,1636148068921376768,4183862715472995840,544811118,0.0217,0.0197,3.2170,0.0248,129.4895,26.740,-1.098,0.025,-26.717,0.020,0.2235,-0.0031,-0.1834,-0.0823,-0.3225,-0.0090,-0.1716,-0.2107,0.0884,0.1935,210,210,207,3,-1.5989,4.2741e+02,0.126,9.7188e+00,31,1,1.632,,,,,,,,24,16,0.035576,25,2.023e-01,7.542e+01,0,0,0.920,0,206,8809621.16982,4.14140e+04,2.12721e+02,8.324974,0.005800,24,5.44278e+06,7.89803e+04,6.89131e+01,8.498991,0.016000,24,5.04006e+06,8.13969e+04,6.19195e+01,7.991807,0.017937,1.190,0,0,0,0,0,0.507185,0.174017,0.333168,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999660,6889.6,6874.6,6897.4,3.3033,3.2962,3.3101,-2.1204,-2.1766,-2.0324,306.1488,303.9678,308.5675,0.1498,0.1424,0.1551,0.1334,0.1267,0.1381,0.0724,0.0687,0.0749,MARCS,289.55998594147,-16.68962381005,0.396786,0.330481,0.1947
0.749438,289.563615,-11.5505,30482,191815-1133.0,31.779661,10.25,0.1,MISC,,LC,289.5636,-11.5505,Gaia DR3 4199638989346095104,289.56352672923,-11.55031063686,0.000,0.000,49,1636148068921376768,4199638989346095104,135336561,0.0220,0.0209,0.5083,0.0248,20.5086,1.528,0.074,0.026,1.526,0.024,0.3496,-0.1381,-0.1659,-0.3524,-0.3258,-0.2125,-0.2796,-0.2963,0.0595,0.3446,230,230,229,1,-1.7661,7.4859e+02,0.161,2.1136e+01,31,0,1.270,,,,,,,,26,17,0.041837,26,1.088e-01,7.917e+01,0,0,0.916,0,227,4655289.12746,7.86104e+03,5.92198e+02,9.017500,0.003310,26,8.45408e+05,6.67192e+03,1.26711e+02,10.520877,0.009011,26,5.88262e+06,1.86056e+04,3.16174e+02,7.823969,0.005106,1.445,0,0,0,0,0,2.696908,1.503377,1.193531,19.00,0.23,1,8,3,6,1.9164e+02,-1.3940e+00,0.000041,731.648,1.24,3300.0,1.0,-1.50,111,,,,7.281561,0.023427,5,,VARIABLE,0.000000,0.000000,0.999838,,,,,,,,,,,,,,,,,,,,,,,289.56352639226,-11.55031742049,0.424476,0.387857,0.3659
0.729169,289.56105,-50.44662,30483,191815-5026.8,290.326752,9.26,0.74,MISC,V Tel,LC,289.561,-50.4466,Gaia DR3 6657410999149686272,289.56095343354,-50.44681298666,0.000,0.000,129,1636148068921376768,6657410999149686272,445395410,0.0958,0.0841,2.4321,0.1018,23.8868,14.875,10.674,0.110,-10.361,0.089,-0.6295,0.4237,0.2352,-0.3040,-0.4732,-0.2059,0.5402,-0.0731,-0.1998,-0.6087,185,185,184,1,3.3011,7.9086e+03,0.571,3.7457e+02,31,0,1.144,,,,,,,,21,11,0.184218,21,3.042e-02,1.483e+02,10,0,1.177,0,183,68201316.69588,4.82067e+05,1.41477e+02,6.102885,0.008154,20,2.35634e+06,6.68648e+04,3.52403e+01,9.407948,0.030936,19,1.18362e+08,2.18365e+06,5.42037e+01,4.564867,0.020384,1.770,0,0,0,0,0,4.843081,3.305064,1.538018,-32.76,0.37,1,12,0,8,9.8817e+02,,0.000000,851.437,2.76,3100.0,1.0,-0.25,111,,,,4.342555,0.032664,12,,VARIABLE,0.000000,0.000000,0.999999,,,,,,,,,,,,,,,,,,,,,,,289.56087893790,-50.44676693989,1.738865,1.385438,-0.6073
